sample_sha256,sample_hash,sensitive_strings_ip,sensitive_strings_url
A2E30829951DD541E8F468CE8B4379AC98E0D81CF65E40B5A3D899A1EE99F648,18717143FC7B20076D8A72428F2B4459,,"http://goo.gl/8Rd3yj,http://goo.gl/8Rd3yj,http://goo.gl/8Rd3yj,http://adcel.vrvm.com/banner,http://ads.mp.mydas.mobi/appConfigServlet?apid=,http://ads.mp.mydas.mobi/pixel?id=,http://amazon-adsystem.amazon.com/,http://amazon-adsystem.com,http://androidsdk.ads.mp.mydas.mobi/,http://androidsdk.ads.mp.mydas.mobi/getAd.php5?,http://b.scorecardresearch.com/p2?,http://cvt.mydas.mobi/handleConversion?firstlaunch=,http://data.altbeacon.org/android-distance.json,http://data.flurry.com/aap.do,http://hostname/?,http://images.millennialmedia.com/9513/192134.gif,http://imasdk.googleapis.com/native/sdkloader/native_sdk_v3.html,http://millennialmedia.com/android/schema,http://play.google.com/store/apps/details?id=com.facebook.orca,http://plus.google.com/,http://schemas.android.com/apk/lib/com.amazon.device.ads,http://schemas.android.com/apk/lib/com.vervewireless.advert,http://schemas.android.com/apk/res/,http://schemas.android.com/apk/res/android,http://schemas.dtb.amazon.com/apk/res/android,http://template.baseurl/,http://udm.scorecardresearch.com/offline,http://www.google-analytics.com,http://www.google.com,http://www.opengis.net/gml,https://.facebook.com,https://accounts.google.com,https://app-measurement.com/a,https://csi.gstatic.com/csi,https://data.flurry.com/aap.do,https://data.flurry.com/pcr.do,https://dwxjayoxbnyrr.cloudfront.net/amazon-ads.viewablejs,https://facebook.com,https://googleads.g.doubleclick.net/mads/static/mad/sdk/native/mraid/v2/mraid_app_banner.js,https://googleads.g.doubleclick.net/mads/static/mad/sdk/native/mraid/v2/mraid_app_expanded_banner.js,https://googleads.g.doubleclick.net/mads/static/mad/sdk/native/mraid/v2/mraid_app_interstitial.js,https://googleads.g.doubleclick.net/mads/static/mad/sdk/native/sdk-core-v40.html,https://login.live.com,https://login.yahoo.com,https://maps.googleapis.com/maps/api/timezone/json?location=,https://proton.flurry.com/sdk/v1/config,https://sb.scorecardresearch.com/p2?,https://ssl.google-analytics.com,https://twitter.com,https://udm.scorecardresearch.com/offline,https://www.facebook.com,https://www.googleapis.com/auth/appstate,https://www.googleapis.com/auth/datastoremobile,https://www.googleapis.com/auth/drive.appdata,https://www.googleapis.com/auth/drive.file,https://www.googleapis.com/auth/fitness.activity.read,https://www.googleapis.com/auth/fitness.activity.write,https://www.googleapis.com/auth/fitness.body.read,https://www.googleapis.com/auth/fitness.body.write,https://www.googleapis.com/auth/fitness.location.read,https://www.googleapis.com/auth/fitness.location.write,https://www.googleapis.com/auth/fitness.nutrition.read,https://www.googleapis.com/auth/fitness.nutrition.write,https://www.googleapis.com/auth/games,https://www.googleapis.com/auth/plus.login,https://www.googleapis.com/auth/plus.me,https://www.googleapis.com/auth/plus.moments.write,https://www.googletagmanager.com,https://www.linkedin.com,https://www.paypal.com"
0373832FCB8855C96790068FB753C4254B2056F709841431A6AF91EAD5454C1A,63378012945677AFF32961E218060CF7,,http://www.yeehot.com
F2A26C3AFAD3D990702EF59D9B11CA65D2636512A830D1D8DBB60E31EB33CE3E,E09003BDA1AB8DBB0532BA1B6D233945,"220.103.245.209,220.103.245.209,220.103.245.39","http://220.103.245.209:16000/bin/InappRequest,http://220.103.245.209:8002/appinfo.do,http://220.103.245.39:80/getLatestPolicyInfo.do,http://ad-dev.adotsolution.com,http://ad.adotsolution.com:15000/inapp/ad_request,http://ad.t-ad.co.kr:15000/bin/InappRequest,http://alea.adam.daum.net/imp,http://app.t-ad.co.kr/appinfo.do,http://event-dev.adotsolution.com,http://event.adotsolution.com:16000/logger,http://gw.adotsolution.com:14000/indicator?m_sdk_ver=,http://lia.mobile.biz.daum.net/listen,http://m.tstore.co.kr/,http://m1.daumcdn.net/image.bizshop/ui/adquest/m/rm_x_and_v1.png,http://www.adotsolution.com/pinfo/terms/update,http://app.t-ad.co.kr/appinfo.do,http://www.adotsolution.com/pinfo/terms/update"
4C69E3466F5D4C554EA56534CAD5DE9CF8A83E82EBF445BDA5E51D91AD05F29F,CC37861ACDCA9E44817DFB1AEF032CAE,,"http://www.4shared.com/file/,http://goo.gl/8Rd3yj,http://cyber4shared.com/4sharedpremium/about.php,http://cyber4shared.com/4sharedpremium/com.botijo.sharedpremium_latest.apk,http://cyber4shared.com/4sharedpremium/config.php,http://cyber4shared.com/4sharedpremium/latest.php,http://cyber4shared.com/4sharedpremium/search.html?q=,http://cyber4shared.com/4sharedpremium/transload.php,http://cyber4shared.com/4sharedpremium/update.php,http://cyber4shared.com/4sharedpremium/viewfiles.php,http://hostname/?,http://plus.google.com/,http://schema.org/ActiveActionStatus,http://schema.org/AddAction,http://schema.org/BookmarkAction,http://schema.org/CompletedActionStatus,http://schema.org/FailedActionStatus,http://schema.org/LikeAction,http://schema.org/ListenAction,http://schema.org/ViewAction,http://schema.org/WantAction,http://schema.org/WatchAction,http://schemas.android.com/apk/lib/com.google.android.gms.plus,http://search.4shared.com/network/searchXml.jsp?,http://www.4shared.com,http://www.google-analytics.com/collect,http://www.google.com,http://www.google.com/cse/,https://csi.gstatic.com/csi,https://googleads.g.doubleclick.net/mads/static/mad/sdk/native/mraid/v2/mraid_app_banner.js,https://googleads.g.doubleclick.net/mads/static/mad/sdk/native/mraid/v2/mraid_app_expanded_banner.js,https://googleads.g.doubleclick.net/mads/static/mad/sdk/native/mraid/v2/mraid_app_interstitial.js,https://googleads.g.doubleclick.net/mads/static/mad/sdk/native/native_ads.html,https://googleads.g.doubleclick.net/mads/static/mad/sdk/native/sdk-core-v40.html,https://ssl.google-analytics.com,https://ssl.google-analytics.com/collect,https://www.google-analytics.com,https://www.google.com/url?q,https://www.googleapis.com/auth/appstate,https://www.googleapis.com/auth/datastoremobile,https://www.googleapis.com/auth/drive,https://www.googleapis.com/auth/drive.appdata,https://www.googleapis.com/auth/drive.apps,https://www.googleapis.com/auth/drive.file,https://www.googleapis.com/auth/fitness.activity.read,https://www.googleapis.com/auth/fitness.activity.write,https://www.googleapis.com/auth/fitness.body.read,https://www.googleapis.com/auth/fitness.body.write,https://www.googleapis.com/auth/fitness.location.read,https://www.googleapis.com/auth/fitness.location.write,https://www.googleapis.com/auth/fitness.nutrition.read,https://www.googleapis.com/auth/fitness.nutrition.write,https://www.googleapis.com/auth/games,https://www.googleapis.com/auth/games.firstparty,https://www.googleapis.com/auth/plus.login,https://www.googleapis.com/auth/plus.me,https://www.googleapis.com/auth/plus.moments.write,https://www.googletagmanager.com"
D2C59DF4C96F06FB328112D41513138BA5751E4EA5134765403D84CDF9F5780E,D86988001B64790F2B7D19F09761C15F,,"http://%s:%d/%s,http://api.pingstart.com/mediation/config,http://api.pingstart.com/v1/apps?page=1,http://api.pingstart.com/v3/api/nativeads?,http://api.pingstart.com/v3/api/search?,http://api.pingstart.com/v3/event/click,http://api.pingstart.com/v3/event/impression,http://api.pingstart.com:17209/v1/sdk_config?campaign=,http://hostname/?,http://market.android.com/details?id=,http://market.android.com/search?q=pub:Bazinga!,http://plus.google.com/,http://www.bazingandroid.com/back/back_,http://www.example.com,http://www.google.com,https://api.pingstart.com/v3/event/analysis,https://api.pingstart.com/v3/event/collection_apps,https://csi.gstatic.com/csi,https://googleads.g.doubleclick.net/mads/static/mad/sdk/native/mraid/v2/mraid_app_banner.js,https://googleads.g.doubleclick.net/mads/static/mad/sdk/native/mraid/v2/mraid_app_expanded_banner.js,https://googleads.g.doubleclick.net/mads/static/mad/sdk/native/mraid/v2/mraid_app_interstitial.js,https://googleads.g.doubleclick.net/mads/static/mad/sdk/native/sdk-core-v40.html,https://graph.%s.facebook.com/network_ads_common/,https://graph.facebook.com/network_ads_common/,https://m.facebook.com/ads/ad_choices,https://pagead2.googlesyndication.com/pagead/gen_204,https://play.google.com/store/apps/details?id=,https://sb-ssl.google.com/safebrowsing/clientreport/malware,https://www.%s.facebook.com,https://www.facebook.com/,https://www.googleapis.com/auth/games,https://www.googleapis.com/auth/plus.me"
BF7BAA3C230A83B721DCD5FD598BE295941A7767210E912DFD25981A32E38BF5,0A3919E52290EDEE8F5D4D8FC9971369,,"http://a.admob.com/f0?,http://c.admob.com,http://clk,http://googleads.g.doubleclick.net,http://googleads.g.doubleclick.net/aclk,http://market.android.com/details,http://schemas.android.com/apk/res/,http://sites.google.com/site/gson/gson-user-guide#TOC-Serializing-and-Deserializing-Gener,http://www.googleadservices.com/pagead/aclk,http://www.gstatic.com/afma/sdk-core-v"
5AE12FD194C9343F73C3255CDD1455FF8451E53E504F122D5C489B0E1C53AB05,93CD8951EFBCE6462227667CFB9C6111,,"http://www.listentech.com,http://c0486132.cdn.cloudfiles.rackspacecloud.com/ADA_Fact_Sheet_3.pdf,http://c0486132.cdn.cloudfiles.rackspacecloud.com/ADA_stadium.pdf,http://c462681.r81.cf0.rackcdn.com/ADA_General_Guidelines_2011.pdf,http://c486122.r22.cf0.rackcdn.com/ADA_Solutions_Interactive_Whitepaper__Mobile_.pdf,http://www.listentech.com,http://www.listentech.com,http://www.listentech.com,http://www.listentech.com/la-164.html,http://www.listentech.com/la-166.html,http://www.listentech.com/lr-200.html,http://www.listentech.com/lr-300.html,http://www.listentech.com/lr-400.html,http://www.listentech.com/lr-42.html,http://www.listentech.com/lr-44.html,http://www.listentech.com/lr-500.html,http://www.listentech.com/ls-16.html,http://www.listentech.com/ls-17-072.html,http://www.listentech.com/ls-86.html,http://www.listentech.com/ls-ada.html,http://www.listentech.com/lt-700.html,http://www.listentech.com/lt-800.html,http://www.listentech.com/lt-803.html,http://www.listentech.com/lt-82.html,http://www.listentech.com,http://www.listentech.com,http://www.shoplisten.net,http://www.youtube.com,http://www.youtube.com"
279C8763FC3E9B9166218C0252C7B5FDF238C202253F1F8EE18B4E041AA0FDD3,1124F41F262457A8A412290AE0D30BD5,,"facebook.com,http://googleads.g.doubleclick.net/mads/static/mad/sdk/native/sdk-core-v40.html,http://googleads.g.doubleclick.net/mads/static/sdk/native/sdk-core-v40.html,http://media.admob.com/mraid/v1/mraid_app_banner.js,http://media.admob.com/mraid/v1/mraid_app_expanded_banner.js,http://media.admob.com/mraid/v1/mraid_app_interstitial.js,http://plus.google.com,http://schemas.android.com/apk/lib/com.google.android.gms.plus,http://schemas.xmlsoap.org,http://schemas.xmlsoap.org,http://schemas.xmlsoap.org,http://www.google-analytics.com,http://www.google.com,http://www.google.com,http://www.gujaratipride.com/guj_ebook/webservice/ems.php,http://xml.apache.org,http://xmlpull.org,http://xmlpull.org/v1/doc/features.html,http://xmlpull.org/v1/doc/features.html,http://xmlpull.org/v1/doc/features.html,http://xmlpull.org/v1/doc/features.html,http://xmlpull.org/v1/doc/features.html,http://xmlpull.org/v1/doc/properties.html,https://.facebook.com,https://api.facebook.com/restserver.php,https://facebook.com,https://graph.facebook.com,https://graph.facebook.com,https://m.facebook.com,https://ssl.google-analytics.com,https://www.googleapis.com,https://www.googleapis.com,https://www.googleapis.com/auth/drive.appdata,https://www.googleapis.com/auth/drive.apps,https://www.googleapis.com/auth/drive.file,https://www.googleapis.com,https://www.googleapis.com/auth/games.firstparty,https://www.googleapis.com/auth/plus.login,https://www.googleapis.com/auth/plus.me,https://www.googletagmanager.com,http://media.admob.com/mraid/v1/mraid_app_banner.js,http://media.admob.com/mraid/v1/mraid_app_expanded_banner.js,http://media.admob.com/mraid/v1/mraid_app_interstitial.js,http://www.openmobilealliance.org,http://www.openmobilealliance.org,http://www.openmobilealliance.org,http://www.wireless-village.org,http://www.wireless-village.org,http://www.wireless-village.org"
5ECA3337A650A5A4654B6F9B6389B9949DEF94AEE9EC062881447E8DBED7833F,43E9E48B220FAA1FB71DC181A172E38D,,http://www.emtec-international.com
3608B54C3D45C21264FA30C9445B66FC17A97EA5C28043D66831949FEA40FA49,1AFC9709AC8C9B41D1286166226803D4,,"http://|https://){1}[\w\.\-/:\?,http://open.t.sina.com.cn/,http://open.t.sina.com.cn/.,http://alog.umeng.co/app_logs,http://alog.umeng.com/app_logs,http://api.qingting.fm/api/push/getMessagev2,http://api.qingting.fm/api/qtradiov2/localpush?type=android,http://api2.sharesdk.cn:5566,http://api2.sharesdk.cn:5566/conf3,http://chat.qingting.fm/,http://feedback.umeng.com/feedback,http://feedback.umeng.com/feedback/feedbacks,http://feedback.umeng.com/feedback/reply,http://http.hz.qingting.fm/,http://java.sun.com/xml/jaxp/properties/schemaLanguage,http://java.sun.com/xml/jaxp/properties/schemaSource,http://jdom.org/jaxp/xpath/jdom,http://logger.qingting.fm/logger.php,http://oc.umeng.co/check_config_update,http://oc.umeng.com/check_config_update,http://open.t.qq.com?,http://open.t.sina.com.cn/-{weibo4j.clientVersion}.xml,http://openmobile.qq.com/api/check2?,http://org.jdom.transform.JDOMResult/feature,http://org.jdom.transform.JDOMSource/feature,http://qingting.fm,http://qingting.fm/app,http://qingting.fm/channels/,http://qingting.fm/vchannels/,http://s.sharesdk.cn/api/convert3.do,http://s1.qingting.fm/images/qt_logo.jpg,http://t.qq.com/,http://t.sina.com.cn/,http://tdcv3.talkingdata.net/g/d,http://temporary,http://tp1.sinaimg.cn/1743620792/180/40008201366/0,http://tp1.sinaimg.cn/1812508720/180/22841453705/1,http://tp2.sinaimg.cn/1747314141/180/40023309355/1,http://tp4.sinaimg.cn/2673619603/180/40021156346/1,http://up.sharesdk.cn/upload/image,http://weibo.callback.qingting.fm,http://weibo.com/,http://www.google.com/loc/json,http://xml.org/sax/features/external-general-entities,http://xml.org/sax/features/namespace-prefixes,http://xml.org/sax/features/namespaces,http://xml.org/sax/features/validation,http://xml.org/sax/handlers/DeclHandler,http://xml.org/sax/handlers/LexicalHandler,http://xml.org/sax/properties/declaration-handler,http://xml.org/sax/properties/lexical-handler,https://api.weibo.com/2/friendships/create.json,https://api.weibo.com/2/friendships/friends.json,https://api.weibo.com/2/statuses/update.json,https://api.weibo.com/2/statuses/upload.json,https://api.weibo.com/2/statuses/upload_url_text.json,https://api.weibo.com/2/statuses/user_timeline.json,https://api.weibo.com/2/users/show.json,https://api.weibo.com/oauth2/access_token,https://api.weibo.com/oauth2/authorize?,https://graph.qq.com/oauth2.0/m_authorize?response_type=token,https://graph.qq.com/oauth2.0/me,https://graph.qq.com/photo/upload_pic,https://graph.qq.com/user/get_simple_userinfo,https://open.t.qq.com,https://open.t.qq.com/api/friends/add,https://open.t.qq.com/api/friends/user_idollist,https://open.t.qq.com/api/t/add,https://open.t.qq.com/api/t/add_pic,https://open.t.qq.com/api/t/add_pic_url,https://open.t.qq.com/cgi-bin/oauth2/authorize?client_id=,https://u.talkingdata.net/ota/a/TD/android/sdk.zip,https://u.talkingdata.net/ota/a/TD/android/ver,http://open.t.sina.com.cn/"
BB0A6EB0061581CB5EBDC91E20398DDF6A9AAF57543285A7C1A2CCB6F6A51AC1,58B3B4339AA7D7089CA8A66B42D0D51E,,"http://api.appcelerator.net/p/v1/geo?,http://www.lacduder.com,https://api.appcelerator.net/p/v3/mobile-track/,https://push-coordinator.cloud.appcelerator.com/v1/"
9840FF2EE619B75B310B8FF998E5DB1CEB14DBA1CB1ECD8CD7F4D6A87F0E7A47,D0166DCCAF9C6FE2D31219E158E974F9,,"http://ad.leadbolt.net,http://ad.leadboltapps.net,http://market.android.com,http://market.android.com/details?id=lacroix3d.englandsoccer.livewallpaper,http://play.google.com,https://market.android.com,https://play.google.com"
1D231C80E712434FD38ED29890BB78FA3D6786A59B747502B94A39269040E3E1,94C497E6417BDDAFC9541F669A06F6D6,,"http://www.brianbrownewalker.com,http://www.amazon.com"
884247D1E9559CBCE6EADE0C79903AB86D2F5FA7978D2B7D7B9843761D464789,9605506C813714F62C6B9B2F8F621EAD,,"http://play.google.com,http://www.example.com,http://www.google.com,https://ad6.%s.liverail.com,https://ad6.liverail.com,https://config.unityads.unity3d.com,https://csi.gstatic.com,https://googleads.g.doubleclick.net/mads/static/mad/sdk/native/mraid/v2/mraid_app_banner.js,https://googleads.g.doubleclick.net/mads/static/mad/sdk/native/mraid/v2/mraid_app_expanded_banner.js,https://googleads.g.doubleclick.net/mads/static/mad/sdk/native/mraid/v2/mraid_app_interstitial.js,https://googleads.g.doubleclick.net/mads/static/mad/sdk/native/native_ads.html,https://googleads.g.doubleclick.net/mads/static/mad/sdk/native/native_video_ads.html,https://googleads.g.doubleclick.net/mads/static/mad/sdk/native/sdk-core-v40.html,https://graph.%s.facebook.com,https://graph.facebook.com,https://pagead2.googlesyndication.com,https://pagead2.googlesyndication.com,https://play.google.com/store/apps/details?id=com.kits.projectp,https://plus.google.com,https://support.google.com,https://www.%s.facebook.com,https://www.facebook.com,https://www.google.com,https://www.google.com,https://www.google.com,https://www.google.com,https://www.googleapis.com,https://www.googleapis.com,https://www.googleapis.com/auth/drive.appdata,https://www.googleapis.com/auth/drive.file,https://www.googleapis.com/auth/fitness.activity.read,https://www.googleapis.com/auth/fitness.activity.write,https://www.googleapis.com/auth/fitness.body.read,https://www.googleapis.com/auth/fitness.body.write,https://www.googleapis.com/auth/fitness.location.read,https://www.googleapis.com/auth/fitness.location.write,https://www.googleapis.com/auth/fitness.nutrition.read,https://www.googleapis.com/auth/fitness.nutrition.write,https://www.googleapis.com,https://www.googleapis.com/auth/plus.login,https://www.googleapis.com/auth/plus.me"
03B0669E23AAD591430FDAD1C6C384944C13AA401C32A2608F86E9CD04EF87FA,4FC36F49431C6203A5FB29E04A568A3E,,"http://googleads.g.doubleclick.net/mads/static/mad/sdk/native/sdk-core-v40.html,http://googleads.g.doubleclick.net/mads/static/sdk/native/sdk-core-v40.html,http://hostname/?,http://media.admob.com/mraid/v1/mraid_app_banner.js,http://media.admob.com/mraid/v1/mraid_app_expanded_banner.js,http://media.admob.com/mraid/v1/mraid_app_interstitial.js,http://plus.google.com/,http://schemas.android.com/apk/lib/com.google.android.gms.plus,http://www.google-analytics.com/collect,http://www.google.com,https://play.google.com/store/apps/details?id=,https://play.google.com/store/apps/details?id=re.love.cards,https://play.google.com/store/apps/details?id=reh.happy.birthday,https://play.google.com/store/search?q=Reham+Zaki,https://ssl.google-analytics.com/collect,https://www.facebook.com/pages/Android-Applications/186459284835463,https://www.googleapis.com/auth/appstate,https://www.googleapis.com/auth/datastoremobile,https://www.googleapis.com/auth/drive,https://www.googleapis.com/auth/drive.appdata,https://www.googleapis.com/auth/drive.apps,https://www.googleapis.com/auth/drive.file,https://www.googleapis.com/auth/games,https://www.googleapis.com/auth/games.firstparty,https://www.googleapis.com/auth/plus.login,https://www.googleapis.com/auth/plus.me,https://www.googletagmanager.com,http://media.admob.com/mraid/v1/mraid_app_banner.js),http://media.admob.com/mraid/v1/mraid_app_expanded_banner.js),http://media.admob.com/mraid/v1/mraid_app_interstitial.js)"
D1B0963AC9C535AA05A68043E780A70A41C50B67166FEFD015D51E09004BBBEF,86F52F9D07DA6934D6947DDD9C3D0395,,"http://docs.google.com/gview?embedded=true,http://hostname/?,http://play.google.com/store/apps/details,http://plus.google.com/,http://purl.org/rss/1.0/modules/content/,http://push.appdoit.com:9090/appdoit.php,http://schemas.android.com/apk/res/android,http://www.google-analytics.com/collect,http://www.youtube.com/playlist?list=,http://www.youtube.com/user/,http://www.youtube.com/watch?v=,http://zxing.appspot.com,https://play.google.com/store/apps/details?id=,https://play.google.com/store/apps/details?id=com.facebook.katana,https://play.google.com/store/apps/details?id=com.twitter.android,https://ssl.google-analytics.com,https://ssl.google-analytics.com/collect,https://support.google.com/chrome/answer/1069693,https://twitter.com/,https://www.facebook.com/plugins/likebox.php?,https://www.google.com/cloudprint/dialog.html,https://www.googleapis.com/auth/appstate,https://www.googleapis.com/auth/datastoremobile,https://www.googleapis.com/auth/drive.appdata,https://www.googleapis.com/auth/drive.file,https://www.googleapis.com/auth/fitness.activity.read,https://www.googleapis.com/auth/fitness.activity.write,https://www.googleapis.com/auth/fitness.body.read,https://www.googleapis.com/auth/fitness.body.write,https://www.googleapis.com/auth/fitness.location.read,https://www.googleapis.com/auth/fitness.location.write,https://www.googleapis.com/auth/games,https://www.googleapis.com/auth/plus.login,https://www.googleapis.com/auth/plus.me,https://www.googletagmanager.com"
27163493FF9EC981BCDF9F7C92D3CC6639D747B0474B72D4C66CC6C217ABADC5,2CF6313F6E4BE24DF6415B01B143BE88,127.0.0.1,"http://wap.cmread.com/r/%1$s/%2$s/index.htm?vt=9,http://)?([a-z]+[.])|(www.))\w+[.]([a-z]{2,4})?[[.]([a-z]{2,4})]+((/[\S,http://www.qidian.com>,http://1.if.qidian.com/,http://127.0.0.1:8099,http://3g.if.qidian.com/,http://3g.if.qidian.com/Ploy/20140104/MonthVoteHelp.html,http://3g.if.qidian.com/QDReaderAndroidUpdate.aspx,http://3g.if.qidian.com/Subject/GetQDB.txt,http://3gtest.if.qidian.com/QDReaderAndroidUpdate.aspx,http://3gtest.if.qidian.com:8001/,http://3gtest.if.qidian.com:8099/,http://4.if.qidian.com/,http://6.i,http://6.if.qiKdiAan.com/dev/,http://acs.qidian.com/Login/Alipay/login.ashx?appid=%1$s,http://acs.qidian.com/Login/Baidu/login.ashx?appid=%1$s,http://acs.qidian.com/Login/QQ/login.ashx?appid=%1$s,http://acs.qidian.com/Login/Sina/login.ashx?appid=%1$s,http://bbs.qidian.com/ajax/mobileapi.ashx?ajaxmethod=%1$s,http://bbs.qidian.com/ajax/mobileapi.ashx?ajaxmethod=%1$s,http://bbs.qidian.com/ajax/mobileapi.ashx?ajaxmethod=%s,http://c.qidian.com,http://cj.qidian.com/Picture/,http://d.alipay.com,http://download.qidian.com/apk/tingtingcenter.apk,http://download.qidian.com/qdb/%1$s,http://dwtrack.qidian.com/sdk.gif,http://dwtrack.qidian.com/sdkconfig-v2.1.ini,http://file1.qidian.com/,http://file2.qidian.com/CartoonBook/%1$s/%2$s/%3$s,http://files.qidian.com/Author,http://hpay.wostore.cn:8080/server/servicepayServer.do?content=%1$s,http://image.cmfu.com/books/,http://m.qidian.com,http://m.qidian.com/Book/Interaction.aspx,http://m.qidian.com/Ploy/20140822/index.aspx,http://m.qidian.com/Ploy/20140822/log.aspx,http://m.qidian.com/Recharge/AlipayRecharge.aspx?areaId=6,http://m.qidian.com/activation/activecardnew.aspx,http://m.qidian.com/book/showbook.aspx?c=%1$s,http://m.qidian.com/help/help_dg4.htm,http://m.qidian.com/help/help_dg5.htm,http://m.qidian.com/help/help_dg7.htm,http://m.qidian.com/help/help_fsz.htm#a1,http://m.qidian.com/help/help_hot11.htm,http://m.qidian.com/help/help_hot3.htm,http://m.qidian.com/help/index.htm,http://m.qidian.com/other/sharebook.aspx,http://m.qidian.com/other/shorturl.aspx?,http://mclient.alipay.com/gateway.do,http://me.qidian.com/Images/UserImages/100x100/1.jpg,http://me.qidian.com/images/badge/96,http://qdd.gg/,http://r.snyu.com/api/dreport,http://shouji.360.cn/360safe/104799/360MobileSafe.apk,http://uedas.qidian.com/statajax.aspx?%1$s,http://uedas.qidian.com/statgzip.aspx?GlobalId=%1$s,http://update.m.2345.com/api/?api=%1$s,http://wap.cmread.com,http://wap.cmread.com/iread/wml,http://wap.cmread.com/sso/smsautoLogin?rm=,http://www.qidian.com,http://www.qidian.com/help/tuijianpiao.aspx,http://www.qidian.com/help/vipshenqin.aspx#月票,http://xmlpull.org/v1/doc/features.html#indent-output,http://y.to,https://api.weibo.com/2/statuses/friends_timeline.json,https://api.weibo.com/2/statuses/mentions.json,https://api.weibo.com/2/statuses/repost.json,https://api.weibo.com/2/statuses/update.json,https://api.weibo.com/2/statuses/upload.json,https://api.weibo.com/2/statuses/upload_url_text.json,https://api.weibo.com/oauth2/revokeoauth2,https://msp.alipay.com/x.htm,https://open.weibo.cn/oauth2/authorize?,https://seccliprod.alipay.com/api/do.htm"
